plate,well,runtime,measure,run,measures_pp
S1L1,A09,42833,0.202,SR1_results_DRUGPLATES_2019-07-02,0.11600000000000002
S1L1,A09,43803,0.212,SR1_results_DRUGPLATES_2019-07-02,0.126
S1L1,A09,44774,0.225,SR1_results_DRUGPLATES_2019-07-02,0.139
S1L1,A09,45745,0.239,SR1_results_DRUGPLATES_2019-07-02,0.153
S1L1,A09,46726,0.254,SR1_results_DRUGPLATES_2019-07-02,0.168
S1L1,A09,47707,0.27,SR1_results_DRUGPLATES_2019-07-02,0.18400000000000002
S1L1,A09,48678,0.286,SR1_results_DRUGPLATES_2019-07-02,0.19999999999999998
S1L1,A09,49658,0.307,SR1_results_DRUGPLATES_2019-07-02,0.221
S1L1,A09,50639,0.331,SR1_results_DRUGPLATES_2019-07-02,0.24500000000000002
S1L1,A09,51620,0.356,SR1_results_DRUGPLATES_2019-07-02,0.27
S1L1,A09,52601,0.381,SR1_results_DRUGPLATES_2019-07-02,0.29500000000000004
S1L1,A10,0,0.082,SR1_results_DRUGPLATES_2019-07-02,0
S1L1,A10,938,0.083,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S1L1,A10,1878,0.084,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S1L1,A10,2809,0.086,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S1L1,A10,3750,0.087,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S1L1,A10,4691,0.088,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S1L1,A10,5631,0.089,SR1_results_DRUGPLATES_2019-07-02,0.006999999999999992
S1L1,A10,6572,0.091,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S1L1,A10,7513,0.092,SR1_results_DRUGPLATES_2019-07-02,0.009999999999999995
S1L1,A10,8454,0.094,SR1_results_DRUGPLATES_2019-07-02,0.011999999999999997
S1L1,A10,9395,0.097,SR1_results_DRUGPLATES_2019-07-02,0.015
S1L1,A10,10335,0.101,SR1_results_DRUGPLATES_2019-07-02,0.019000000000000003
S1L1,A10,11276,0.106,SR1_results_DRUGPLATES_2019-07-02,0.023999999999999994
S1L1,A10,12217,0.112,SR1_results_DRUGPLATES_2019-07-02,0.03
S1L1,A10,13158,0.12,SR1_results_DRUGPLATES_2019-07-02,0.03799999999999999
S1L1,A10,16951,0.237,SR1_results_DRUGPLATES_2019-07-02,0.15499999999999997
S1L1,A10,17902,0.305,SR1_results_DRUGPLATES_2019-07-02,0.22299999999999998
S1L1,A10,18853,0.37,SR1_results_DRUGPLATES_2019-07-02,0.288
S1L1,A10,19803,0.399,SR1_results_DRUGPLATES_2019-07-02,0.317
S1L1,A10,20764,0.368,SR1_results_DRUGPLATES_2019-07-02,0.286
S1L1,A10,21715,0.182,SR1_results_DRUGPLATES_2019-07-02,0.09999999999999999
S1L1,A10,38949,0.655,SR1_results_DRUGPLATES_2019-07-02,0.5730000000000001
S1L1,A10,39920,0.683,SR1_results_DRUGPLATES_2019-07-02,0.6010000000000001
S1L1,A10,40891,0.714,SR1_results_DRUGPLATES_2019-07-02,0.632
S1L1,A10,41862,0.744,SR1_results_DRUGPLATES_2019-07-02,0.662
S1L1,A10,42833,0.774,SR1_results_DRUGPLATES_2019-07-02,0.6920000000000001
S1L1,A10,43803,0.794,SR1_results_DRUGPLATES_2019-07-02,0.7120000000000001
S1L1,A10,44774,0.807,SR1_results_DRUGPLATES_2019-07-02,0.7250000000000001
S1L1,A10,45745,0.811,SR1_results_DRUGPLATES_2019-07-02,0.7290000000000001
S1L1,A10,46726,0.804,SR1_results_DRUGPLATES_2019-07-02,0.7220000000000001
S1L1,A10,47707,0.797,SR1_results_DRUGPLATES_2019-07-02,0.7150000000000001
S1L1,A10,48678,0.79,SR1_results_DRUGPLATES_2019-07-02,0.7080000000000001
S1L1,A10,49658,0.786,SR1_results_DRUGPLATES_2019-07-02,0.7040000000000001
S1L1,A10,50639,0.784,SR1_results_DRUGPLATES_2019-07-02,0.7020000000000001
S1L1,A10,51620,0.784,SR1_results_DRUGPLATES_2019-07-02,0.7020000000000001
S1L1,A10,52601,0.782,SR1_results_DRUGPLATES_2019-07-02,0.7000000000000001
S1L1,A11,0,0.08,SR1_results_DRUGPLATES_2019-07-02,0
S1L1,A11,938,0.081,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S1L1,A11,1878,0.082,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S1L1,A11,2809,0.083,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S1L1,A11,3750,0.084,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S1L1,A11,4691,0.085,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S1L1,A11,5631,0.087,SR1_results_DRUGPLATES_2019-07-02,0.006999999999999992
S1L1,A11,6572,0.088,SR1_results_DRUGPLATES_2019-07-02,0.007999999999999993
S1L1,A11,7513,0.09,SR1_results_DRUGPLATES_2019-07-02,0.009999999999999995
S1L1,A11,8454,0.093,SR1_results_DRUGPLATES_2019-07-02,0.012999999999999998
S1L1,A11,9395,0.095,SR1_results_DRUGPLATES_2019-07-02,0.015
S1L1,A11,10335,0.101,SR1_results_DRUGPLATES_2019-07-02,0.021000000000000005
S1L1,A11,11276,0.105,SR1_results_DRUGPLATES_2019-07-02,0.024999999999999994
S1L1,A11,12217,0.113,SR1_results_DRUGPLATES_2019-07-02,0.033
S1L1,A11,13158,0.122,SR1_results_DRUGPLATES_2019-07-02,0.041999999999999996
S1L1,A11,16951,0.243,SR1_results_DRUGPLATES_2019-07-02,0.16299999999999998
S1L1,A11,17902,0.304,SR1_results_DRUGPLATES_2019-07-02,0.22399999999999998
S1L1,A11,18853,0.362,SR1_results_DRUGPLATES_2019-07-02,0.282
S1L1,A11,19803,0.371,SR1_results_DRUGPLATES_2019-07-02,0.291
S1L1,A11,20764,0.365,SR1_results_DRUGPLATES_2019-07-02,0.285
S1L1,A11,21715,0.17,SR1_results_DRUGPLATES_2019-07-02,0.09000000000000001
S1L1,A11,38949,0.585,SR1_results_DRUGPLATES_2019-07-02,0.505
S1L1,A11,39920,0.62,SR1_results_DRUGPLATES_2019-07-02,0.54
S1L1,A11,40891,0.653,SR1_results_DRUGPLATES_2019-07-02,0.5730000000000001
S1L1,A11,41862,0.687,SR1_results_DRUGPLATES_2019-07-02,0.6070000000000001
S1L1,A11,42833,0.72,SR1_results_DRUGPLATES_2019-07-02,0.64
S1L1,A11,43803,0.748,SR1_results_DRUGPLATES_2019-07-02,0.668
S1L1,A11,44774,0.773,SR1_results_DRUGPLATES_2019-07-02,0.6930000000000001
S1L1,A11,45745,0.8,SR1_results_DRUGPLATES_2019-07-02,0.7200000000000001
S1L1,A11,46726,0.82,SR1_results_DRUGPLATES_2019-07-02,0.74
S1L1,A11,47707,0.827,SR1_results_DRUGPLATES_2019-07-02,0.747
S1L1,A11,48678,0.829,SR1_results_DRUGPLATES_2019-07-02,0.749
S1L1,A11,49658,0.826,SR1_results_DRUGPLATES_2019-07-02,0.746
S1L1,A11,50639,0.825,SR1_results_DRUGPLATES_2019-07-02,0.745
S1L1,A11,51620,0.826,SR1_results_DRUGPLATES_2019-07-02,0.746
S1L1,A11,52601,0.828,SR1_results_DRUGPLATES_2019-07-02,0.748
S1L1,A12,0,0.08,SR1_results_DRUGPLATES_2019-07-02,0
S1L1,A12,938,0.081,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S1L1,A12,1878,0.082,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S1L1,A12,2809,0.083,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S1L1,A12,3750,0.084,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S1L1,A12,4691,0.085,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S1L1,A12,5631,0.086,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S1L1,A12,6572,0.088,SR1_results_DRUGPLATES_2019-07-02,0.007999999999999993
S1L1,A12,7513,0.089,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S1L1,A12,8454,0.09,SR1_results_DRUGPLATES_2019-07-02,0.009999999999999995
S1L1,A12,9395,0.092,SR1_results_DRUGPLATES_2019-07-02,0.011999999999999997
S1L1,A12,10335,0.094,SR1_results_DRUGPLATES_2019-07-02,0.013999999999999999
S1L1,A12,11276,0.097,SR1_results_DRUGPLATES_2019-07-02,0.017
S1L1,A12,12217,0.1,SR1_results_DRUGPLATES_2019-07-02,0.020000000000000004
S1L1,A12,13158,0.104,SR1_results_DRUGPLATES_2019-07-02,0.023999999999999994
S1L1,A12,16951,0.134,SR1_results_DRUGPLATES_2019-07-02,0.054000000000000006
S1L1,A12,17902,0.161,SR1_results_DRUGPLATES_2019-07-02,0.081
S1L1,A12,18853,0.188,SR1_results_DRUGPLATES_2019-07-02,0.108
S1L1,A12,19803,0.224,SR1_results_DRUGPLATES_2019-07-02,0.14400000000000002
S1L1,A12,20764,0.267,SR1_results_DRUGPLATES_2019-07-02,0.187
S1L1,A12,21715,0.31,SR1_results_DRUGPLATES_2019-07-02,0.22999999999999998
S1L1,A12,38949,0.339,SR1_results_DRUGPLATES_2019-07-02,0.259
S1L1,A12,39920,0.343,SR1_results_DRUGPLATES_2019-07-02,0.263
S1L1,A12,40891,0.359,SR1_results_DRUGPLATES_2019-07-02,0.27899999999999997
S1L1,A12,41862,0.377,SR1_results_DRUGPLATES_2019-07-02,0.297
S1L1,A12,42833,0.397,SR1_results_DRUGPLATES_2019-07-02,0.317
S1L1,A12,43803,0.415,SR1_results_DRUGPLATES_2019-07-02,0.33499999999999996
S1L1,A12,44774,0.436,SR1_results_DRUGPLATES_2019-07-02,0.356
S1L1,A12,45745,0.459,SR1_results_DRUGPLATES_2019-07-02,0.379
S1L1,A12,46726,0.479,SR1_results_DRUGPLATES_2019-07-02,0.39899999999999997
S1L1,A12,47707,0.498,SR1_results_DRUGPLATES_2019-07-02,0.418
S1L1,A12,48678,0.518,SR1_results_DRUGPLATES_2019-07-02,0.438
S1L1,A12,49658,0.538,SR1_results_DRUGPLATES_2019-07-02,0.458
S1L1,A12,50639,0.561,SR1_results_DRUGPLATES_2019-07-02,0.48100000000000004
S1L1,A12,51620,0.582,SR1_results_DRUGPLATES_2019-07-02,0.502
S1L1,A12,52601,0.605,SR1_results_DRUGPLATES_2019-07-02,0.525
S1L1,B01,0,0.083,SR1_results_DRUGPLATES_2019-07-02,0
S1L1,B01,938,0.084,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S1L1,B01,1878,0.094,SR1_results_DRUGPLATES_2019-07-02,0.010999999999999996
S1L1,B01,2809,0.119,SR1_results_DRUGPLATES_2019-07-02,0.03599999999999999
S1L1,B01,3750,0.14,SR1_results_DRUGPLATES_2019-07-02,0.05700000000000001
S1L1,B01,4691,0.155,SR1_results_DRUGPLATES_2019-07-02,0.072
S1L1,B01,5631,0.168,SR1_results_DRUGPLATES_2019-07-02,0.085
S1L1,B01,6572,0.177,SR1_results_DRUGPLATES_2019-07-02,0.09399999999999999
S1L1,B01,7513,0.183,SR1_results_DRUGPLATES_2019-07-02,0.09999999999999999
S1L1,B01,8454,0.19,SR1_results_DRUGPLATES_2019-07-02,0.107
S1L1,B01,9395,0.194,SR1_results_DRUGPLATES_2019-07-02,0.111
S1L1,B01,10335,0.199,SR1_results_DRUGPLATES_2019-07-02,0.116
S1L1,B01,11276,0.205,SR1_results_DRUGPLATES_2019-07-02,0.12199999999999998
S1L1,B01,12217,0.209,SR1_results_DRUGPLATES_2019-07-02,0.126
S1L1,B01,13158,0.213,SR1_results_DRUGPLATES_2019-07-02,0.13
S1L1,B01,16951,0.233,SR1_results_DRUGPLATES_2019-07-02,0.15000000000000002
S1L1,B01,17902,0.23,SR1_results_DRUGPLATES_2019-07-02,0.14700000000000002
S1L1,B01,18853,0.22,SR1_results_DRUGPLATES_2019-07-02,0.137
S1L1,B01,19803,0.213,SR1_results_DRUGPLATES_2019-07-02,0.13
S1L1,B01,20764,0.22,SR1_results_DRUGPLATES_2019-07-02,0.137
S1L1,B01,21715,0.219,SR1_results_DRUGPLATES_2019-07-02,0.136
S1L1,B01,38949,0.57,SR1_results_DRUGPLATES_2019-07-02,0.48699999999999993
S1L1,B01,39920,0.601,SR1_results_DRUGPLATES_2019-07-02,0.518
S1L1,B01,40891,0.633,SR1_results_DRUGPLATES_2019-07-02,0.55
S1L1,B01,41862,0.655,SR1_results_DRUGPLATES_2019-07-02,0.5720000000000001
S1L1,B01,42833,0.678,SR1_results_DRUGPLATES_2019-07-02,0.5950000000000001
S1L1,B01,43803,0.7,SR1_results_DRUGPLATES_2019-07-02,0.617
S1L1,B01,44774,0.725,SR1_results_DRUGPLATES_2019-07-02,0.642
S1L1,B01,45745,0.747,SR1_results_DRUGPLATES_2019-07-02,0.664
S1L1,B01,46726,0.765,SR1_results_DRUGPLATES_2019-07-02,0.682
S1L1,B01,47707,0.789,SR1_results_DRUGPLATES_2019-07-02,0.7060000000000001
S1L1,B01,48678,0.806,SR1_results_DRUGPLATES_2019-07-02,0.7230000000000001
S1L1,B01,49658,0.824,SR1_results_DRUGPLATES_2019-07-02,0.741
S1L1,B01,50639,0.841,SR1_results_DRUGPLATES_2019-07-02,0.758
S1L1,B01,51620,0.846,SR1_results_DRUGPLATES_2019-07-02,0.763
S1L1,B01,52601,0.845,SR1_results_DRUGPLATES_2019-07-02,0.762
S1L1,B02,0,0.085,SR1_results_DRUGPLATES_2019-07-02,0
S1L1,B02,938,0.086,SR1_results_DRUGPLATES_2019-07-02,9.99999999999987e-4
S1L1,B02,1878,0.087,SR1_results_DRUGPLATES_2019-07-02,0.001999999999999988
S1L1,B02,2809,0.089,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S1L1,B02,3750,0.09,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S1L1,B02,4691,0.091,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S1L1,B02,5631,0.093,SR1_results_DRUGPLATES_2019-07-02,0.007999999999999993
S1L1,B02,6572,0.094,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S1L1,B02,7513,0.095,SR1_results_DRUGPLATES_2019-07-02,0.009999999999999995
S1L1,B02,8454,0.097,SR1_results_DRUGPLATES_2019-07-02,0.011999999999999997
S1L1,B02,9395,0.098,SR1_results_DRUGPLATES_2019-07-02,0.012999999999999998
S1L1,B02,10335,0.099,SR1_results_DRUGPLATES_2019-07-02,0.013999999999999999
S1L1,B02,11276,0.101,SR1_results_DRUGPLATES_2019-07-02,0.016
S1L1,B02,12217,0.101,SR1_results_DRUGPLATES_2019-07-02,0.016
S1L1,B02,13158,0.103,SR1_results_DRUGPLATES_2019-07-02,0.017999999999999988
S1L1,B02,16951,0.107,SR1_results_DRUGPLATES_2019-07-02,0.021999999999999992
S1L1,B02,17902,0.108,SR1_results_DRUGPLATES_2019-07-02,0.022999999999999993
S1L1,B02,18853,0.109,SR1_results_DRUGPLATES_2019-07-02,0.023999999999999994
S1L1,B02,19803,0.11,SR1_results_DRUGPLATES_2019-07-02,0.024999999999999994
S1L1,B02,20764,0.112,SR1_results_DRUGPLATES_2019-07-02,0.026999999999999996
S1L1,B02,21715,0.112,SR1_results_DRUGPLATES_2019-07-02,0.026999999999999996
S1L1,B02,38949,0.129,SR1_results_DRUGPLATES_2019-07-02,0.044
S1L1,B02,39920,0.131,SR1_results_DRUGPLATES_2019-07-02,0.046
S1L1,B02,40891,0.132,SR1_results_DRUGPLATES_2019-07-02,0.047
S1L1,B02,41862,0.132,SR1_results_DRUGPLATES_2019-07-02,0.047
S1L1,B02,42833,0.134,SR1_results_DRUGPLATES_2019-07-02,0.049
S1L1,B02,43803,0.133,SR1_results_DRUGPLATES_2019-07-02,0.048
S1L1,B02,44774,0.134,SR1_results_DRUGPLATES_2019-07-02,0.049
S1L1,B02,45745,0.134,SR1_results_DRUGPLATES_2019-07-02,0.049
S1L1,B02,46726,0.134,SR1_results_DRUGPLATES_2019-07-02,0.049
S1L1,B02,47707,0.137,SR1_results_DRUGPLATES_2019-07-02,0.052000000000000005
S1L1,B02,48678,0.137,SR1_results_DRUGPLATES_2019-07-02,0.052000000000000005
S1L1,B02,49658,0.138,SR1_results_DRUGPLATES_2019-07-02,0.053000000000000005
S1L1,B02,50639,0.139,SR1_results_DRUGPLATES_2019-07-02,0.054000000000000006
S1L1,B02,51620,0.14,SR1_results_DRUGPLATES_2019-07-02,0.05500000000000001
S1L1,B02,52601,0.141,SR1_results_DRUGPLATES_2019-07-02,0.05599999999999998
S1L1,B03,0,0.08,SR1_results_DRUGPLATES_2019-07-02,0
S1L1,B03,938,0.082,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S1L1,B03,1878,0.083,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S1L1,B03,2809,0.084,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S1L1,B03,3750,0.085,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S1L1,B03,4691,0.086,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S1L1,B03,5631,0.087,SR1_results_DRUGPLATES_2019-07-02,0.006999999999999992
S1L1,B03,6572,0.089,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S1L1,B03,7513,0.09,SR1_results_DRUGPLATES_2019-07-02,0.009999999999999995
S1L1,B03,8454,0.093,SR1_results_DRUGPLATES_2019-07-02,0.012999999999999998
S1L1,B03,9395,0.097,SR1_results_DRUGPLATES_2019-07-02,0.017
S1L1,B03,10335,0.102,SR1_results_DRUGPLATES_2019-07-02,0.021999999999999992
S1L1,B03,11276,0.108,SR1_results_DRUGPLATES_2019-07-02,0.027999999999999997
S1L1,B03,12217,0.117,SR1_results_DRUGPLATES_2019-07-02,0.037000000000000005
S1L1,B03,13158,0.129,SR1_results_DRUGPLATES_2019-07-02,0.049
S1L1,B03,16951,0.287,SR1_results_DRUGPLATES_2019-07-02,0.20699999999999996
S1L1,B03,17902,0.321,SR1_results_DRUGPLATES_2019-07-02,0.241
S1L1,B03,18853,0.365,SR1_results_DRUGPLATES_2019-07-02,0.285
S1L1,B03,19803,0.16,SR1_results_DRUGPLATES_2019-07-02,0.08
S1L1,B03,20764,0.182,SR1_results_DRUGPLATES_2019-07-02,0.102
S1L1,B03,21715,0.171,SR1_results_DRUGPLATES_2019-07-02,0.09100000000000001
S1L1,B03,38949,0.649,SR1_results_DRUGPLATES_2019-07-02,0.5690000000000001
S1L1,B03,39920,0.68,SR1_results_DRUGPLATES_2019-07-02,0.6000000000000001
S1L1,B03,40891,0.716,SR1_results_DRUGPLATES_2019-07-02,0.636
S1L1,B03,41862,0.74,SR1_results_DRUGPLATES_2019-07-02,0.66
S1L1,B03,42833,0.765,SR1_results_DRUGPLATES_2019-07-02,0.685
S1L1,B03,43803,0.781,SR1_results_DRUGPLATES_2019-07-02,0.7010000000000001
S1L1,B03,44774,0.782,SR1_results_DRUGPLATES_2019-07-02,0.7020000000000001
S1L1,B03,45745,0.77,SR1_results_DRUGPLATES_2019-07-02,0.6900000000000001
S1L1,B03,46726,0.76,SR1_results_DRUGPLATES_2019-07-02,0.68
S1L1,B03,47707,0.754,SR1_results_DRUGPLATES_2019-07-02,0.674
S1L1,B03,48678,0.755,SR1_results_DRUGPLATES_2019-07-02,0.675
S1L1,B03,49658,0.756,SR1_results_DRUGPLATES_2019-07-02,0.676
S1L1,B03,50639,0.754,SR1_results_DRUGPLATES_2019-07-02,0.674
S1L1,B03,51620,0.754,SR1_results_DRUGPLATES_2019-07-02,0.674
S1L1,B03,52601,0.755,SR1_results_DRUGPLATES_2019-07-02,0.675
S1L1,B04,0,0.082,SR1_results_DRUGPLATES_2019-07-02,0
S1L1,B04,938,0.083,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S1L1,B04,1878,0.086,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S1L1,B04,2809,0.088,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S1L1,B04,3750,0.089,SR1_results_DRUGPLATES_2019-07-02,0.006999999999999992
S1L1,B04,4691,0.091,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S1L1,B04,5631,0.093,SR1_results_DRUGPLATES_2019-07-02,0.010999999999999996
S1L1,B04,6572,0.095,SR1_results_DRUGPLATES_2019-07-02,0.012999999999999998
S1L1,B04,7513,0.097,SR1_results_DRUGPLATES_2019-07-02,0.015
S1L1,B04,8454,0.101,SR1_results_DRUGPLATES_2019-07-02,0.019000000000000003
S1L1,B04,9395,0.105,SR1_results_DRUGPLATES_2019-07-02,0.022999999999999993
S1L1,B04,10335,0.109,SR1_results_DRUGPLATES_2019-07-02,0.026999999999999996
S1L1,B04,11276,0.115,SR1_results_DRUGPLATES_2019-07-02,0.033
S1L1,B04,12217,0.121,SR1_results_DRUGPLATES_2019-07-02,0.03899999999999999
S1L1,B04,13158,0.131,SR1_results_DRUGPLATES_2019-07-02,0.049
S1L1,B04,16951,0.279,SR1_results_DRUGPLATES_2019-07-02,0.197
S1L1,B04,17902,0.323,SR1_results_DRUGPLATES_2019-07-02,0.241
S1L1,B04,18853,0.366,SR1_results_DRUGPLATES_2019-07-02,0.284
S1L1,B04,19803,0.157,SR1_results_DRUGPLATES_2019-07-02,0.075
S1L1,B04,20764,0.182,SR1_results_DRUGPLATES_2019-07-02,0.09999999999999999
S1L1,B04,21715,0.174,SR1_results_DRUGPLATES_2019-07-02,0.09199999999999998
S1L1,B04,38949,0.648,SR1_results_DRUGPLATES_2019-07-02,0.5660000000000001
S1L1,B04,39920,0.677,SR1_results_DRUGPLATES_2019-07-02,0.5950000000000001
S1L1,B04,40891,0.712,SR1_results_DRUGPLATES_2019-07-02,0.63
S1L1,B04,41862,0.734,SR1_results_DRUGPLATES_2019-07-02,0.652
S1L1,B04,42833,0.767,SR1_results_DRUGPLATES_2019-07-02,0.685
S1L1,B04,43803,0.787,SR1_results_DRUGPLATES_2019-07-02,0.7050000000000001
S1L1,B04,44774,0.802,SR1_results_DRUGPLATES_2019-07-02,0.7200000000000001
S1L1,B04,45745,0.805,SR1_results_DRUGPLATES_2019-07-02,0.7230000000000001
S1L1,B04,46726,0.801,SR1_results_DRUGPLATES_2019-07-02,0.7190000000000001
S1L1,B04,47707,0.794,SR1_results_DRUGPLATES_2019-07-02,0.7120000000000001
S1L1,B04,48678,0.792,SR1_results_DRUGPLATES_2019-07-02,0.7100000000000001
S1L1,B04,49658,0.789,SR1_results_DRUGPLATES_2019-07-02,0.7070000000000001
S1L1,B04,50639,0.787,SR1_results_DRUGPLATES_2019-07-02,0.7050000000000001
S1L1,B04,51620,0.787,SR1_results_DRUGPLATES_2019-07-02,0.7050000000000001
S1L1,B04,52601,0.787,SR1_results_DRUGPLATES_2019-07-02,0.7050000000000001
S1L1,B05,0,0.081,SR1_results_DRUGPLATES_2019-07-02,0
S1L1,B05,938,0.081,SR1_results_DRUGPLATES_2019-07-02,0
S1L1,B05,1878,0.082,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S1L1,B05,2809,0.083,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S1L1,B05,3750,0.083,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S1L1,B05,4691,0.084,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S1L1,B05,5631,0.084,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S1L1,B05,6572,0.085,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S1L1,B05,7513,0.085,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S1L1,B05,8454,0.087,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S1L1,B05,9395,0.09,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S1L1,B05,10335,0.093,SR1_results_DRUGPLATES_2019-07-02,0.011999999999999997
S1L1,B05,11276,0.096,SR1_results_DRUGPLATES_2019-07-02,0.015
S1L1,B05,12217,0.099,SR1_results_DRUGPLATES_2019-07-02,0.018000000000000002
S1L1,B05,13158,0.102,SR1_results_DRUGPLATES_2019-07-02,0.02099999999999999
S1L1,B05,16951,0.107,SR1_results_DRUGPLATES_2019-07-02,0.025999999999999995
S1L1,B05,17902,0.105,SR1_results_DRUGPLATES_2019-07-02,0.023999999999999994
S1L1,B05,18853,0.111,SR1_results_DRUGPLATES_2019-07-02,0.03
S1L1,B05,19803,0.112,SR1_results_DRUGPLATES_2019-07-02,0.031
S1L1,B05,20764,0.112,SR1_results_DRUGPLATES_2019-07-02,0.031
S1L1,B05,21715,0.111,SR1_results_DRUGPLATES_2019-07-02,0.03
S1L1,B05,38949,0.247,SR1_results_DRUGPLATES_2019-07-02,0.16599999999999998
S1L1,B05,39920,0.264,SR1_results_DRUGPLATES_2019-07-02,0.183
S1L1,B05,40891,0.282,SR1_results_DRUGPLATES_2019-07-02,0.20099999999999996
S1L1,B05,41862,0.3,SR1_results_DRUGPLATES_2019-07-02,0.21899999999999997
S1L1,B05,42833,0.326,SR1_results_DRUGPLATES_2019-07-02,0.245
S1L1,B05,43803,0.351,SR1_results_DRUGPLATES_2019-07-02,0.26999999999999996
S1L1,B05,44774,0.376,SR1_results_DRUGPLATES_2019-07-02,0.295
S1L1,B05,45745,0.402,SR1_results_DRUGPLATES_2019-07-02,0.321
S1L1,B05,46726,0.427,SR1_results_DRUGPLATES_2019-07-02,0.346
S1L1,B05,47707,0.446,SR1_results_DRUGPLATES_2019-07-02,0.365
S1L1,B05,48678,0.471,SR1_results_DRUGPLATES_2019-07-02,0.38999999999999996
S1L1,B05,49658,0.491,SR1_results_DRUGPLATES_2019-07-02,0.41
S1L1,B05,50639,0.511,SR1_results_DRUGPLATES_2019-07-02,0.43
S1L1,B05,51620,0.535,SR1_results_DRUGPLATES_2019-07-02,0.454
S1L1,B05,52601,0.559,SR1_results_DRUGPLATES_2019-07-02,0.47800000000000004
S1L1,B06,0,0.083,SR1_results_DRUGPLATES_2019-07-02,0
S1L1,B06,938,0.084,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S1L1,B06,1878,0.086,SR1_results_DRUGPLATES_2019-07-02,0.002999999999999989
S1L1,B06,2809,0.087,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S1L1,B06,3750,0.089,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S1L1,B06,4691,0.09,SR1_results_DRUGPLATES_2019-07-02,0.006999999999999992
S1L1,B06,5631,0.091,SR1_results_DRUGPLATES_2019-07-02,0.007999999999999993
S1L1,B06,6572,0.092,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S1L1,B06,7513,0.093,SR1_results_DRUGPLATES_2019-07-02,0.009999999999999995
S1L1,B06,8454,0.094,SR1_results_DRUGPLATES_2019-07-02,0.010999999999999996
S1L1,B06,9395,0.095,SR1_results_DRUGPLATES_2019-07-02,0.011999999999999997
S1L1,B06,10335,0.096,SR1_results_DRUGPLATES_2019-07-02,0.012999999999999998
S1L1,B06,11276,0.096,SR1_results_DRUGPLATES_2019-07-02,0.012999999999999998
S1L1,B06,12217,0.097,SR1_results_DRUGPLATES_2019-07-02,0.013999999999999999
S1L1,B06,13158,0.097,SR1_results_DRUGPLATES_2019-07-02,0.013999999999999999
S1L1,B06,16951,0.1,SR1_results_DRUGPLATES_2019-07-02,0.017
S1L1,B06,17902,0.101,SR1_results_DRUGPLATES_2019-07-02,0.018000000000000002
S1L1,B06,18853,0.102,SR1_results_DRUGPLATES_2019-07-02,0.01899999999999999
